1.492092,0.189110,1.132952,-0.949681,-1.072625,0.881605,1.000000
-0.717453,0.331516,0.551004,0.895877,1.213728,0.382034,1.000000
0.541181,0.370835,-0.451308,0.417377,-1.058507,-0.724456,0.000000
2.660454,-0.688905,0.652439,0.133045,-1.440911,-0.634501,1.000000
-1.226467,-1.913604,-0.539949,-0.379021,0.631117,-1.772187,1.000000
-1.761835,2.163010,-0.767396,1.171785,0.749909,-1.155632,0.000000
0.066388,1.276517,0.216687,0.830970,-0.034719,-1.066462,0.000000
0.427509,0.813291,-1.198988,-0.176052,0.309454,-1.104467,0.000000
-1.083188,-1.356364,1.747580,-1.186948,0.968278,-0.937154,1.000000
0.295227,0.424689,0.624480,-0.260338,0.828689,-0.846944,1.000000
0.319676,1.952477,-1.104201,1.996510,1.110978,-0.861484,0.000000
0.590481,-1.175443,1.164219,-1.344271,1.404877,1.658017,1.000000
0.678595,0.963737,0.630677,0.092995,-1.159446,-0.620663,1.000000
1.688143,-0.297514,0.367148,1.358288,0.278279,1.074171,0.000000
-0.043669,0.658555,-0.103209,-0.916054,0.755599,0.942195,1.000000
1.800261,0.489844,-1.334539,0.940584,-0.974636,0.029012,0.000000
0.375063,2.833843,-0.776407,1.129478,-1.123579,0.295414,0.000000
-0.402005,0.216345,0.085927,-1.654346,1.119181,-0.414452,1.000000
-0.037227,-0.161914,-1.358435,0.291844,0.020986,1.108467,0.000000
0.573428,-0.933436,-0.536661,0.825583,-0.715360,1.348900,0.000000
1.341128,-0.741902,-0.433445,0.048806,-0.445738,0.835135,1.000000
-0.744743,0.800779,-1.582893,2.856216,-1.132851,0.767919,0.000000
-0.420387,-1.356538,0.800827,-0.152649,1.272860,-0.956717,1.000000
0.595708,1.080961,0.013348,0.114576,0.993417,1.240270,1.000000
0.005011,0.359270,-1.381678,0.878007,1.339298,-0.197504,0.000000
-0.211389,-1.326540,0.036800,2.117229,-0.858427,0.182543,0.000000
-0.090014,-1.442628,-1.809903,1.928163,1.215283,-0.482683,0.000000
-0.320491,-1.178517,-1.546126,0.248575,0.154333,0.978066,0.000000
-0.557648,-0.721131,0.054521,-0.420162,-0.621567,-0.963951,1.000000
-0.310305,0.449757,-1.427094,0.358027,-0.098855,-0.817164,0.000000
-0.563594,-1.719439,1.602844,-0.398767,1.694876,-0.918208,1.000000
2.622627,1.189854,-0.346551,-0.306235,-1.563730,-0.559073,1.000000
-0.293211,0.179085,0.018090,0.883419,-0.686768,-0.918781,1.000000
0.865399,0.043127,-0.471867,3.266491,0.192538,1.044519,0.000000
-0.296467,0.887282,-0.523561,0.579716,0.465718,-1.209982,0.000000
0.005178,-1.619618,-1.398864,0.914990,-0.073586,-1.093573,0.000000
-0.869796,-0.267498,1.507432,-0.590028,0.511915,0.638150,1.000000
0.880447,-0.445229,0.538309,-1.419227,-1.001620,-0.691998,1.000000
0.257171,-1.197285,-0.093606,-0.200582,-0.984157,0.433489,0.000000
-1.699529,-0.533358,1.095761,-1.211206,0.842631,-1.294176,1.000000
1.691453,-0.718020,0.400336,0.062129,0.744038,1.250111,1.000000
-0.412751,0.309541,-1.002229,0.865573,0.773514,-1.123089,0.000000
1.438630,0.585756,1.381632,-2.058830,-1.255328,-1.874153,1.000000
1.694007,-0.054230,0.956958,-1.349950,0.797508,-1.382050,1.000000
-1.266869,0.302671,-0.689582,-0.764283,-1.319387,0.755520,1.000000
0.625464,0.488906,-0.056468,-0.465333,-1.011553,-1.185828,1.000000
-0.258400,-0.363340,-1.232852,0.462258,-0.128873,1.229364,0.000000
0.366846,0.604775,-0.596308,1.588022,-1.264023,-0.125826,0.000000
-0.349769,0.715879,2.395734,0.570278,0.666909,-1.278870,1.000000
1.280352,-0.511542,0.383304,-0.209056,-1.147232,-0.809758,1.000000
1.135010,-2.076363,-0.312668,1.005076,0.654006,-0.865053,0.000000
-0.254315,0.307699,-0.185171,1.664901,0.661055,0.405103,0.000000
0.653578,1.855165,0.902397,-1.532613,-0.528527,1.133101,1.000000
0.113195,-0.119177,0.803820,-0.244509,1.321110,1.260268,1.000000
0.283334,-0.493558,0.596973,-0.640076,1.515160,1.185443,1.000000
-1.234272,0.090061,-1.020185,-0.629275,-0.877014,-0.718223,1.000000
-0.001183,-1.336180,0.276341,0.186531,1.093160,-1.875587,1.000000
-0.573519,-0.593884,0.142303,0.489464,-0.230672,0.247189,0.000000
0.313012,-0.551116,2.434356,-0.573708,-1.002516,-1.194711,1.000000
2.556188,0.175381,0.768993,-0.713819,-1.043905,-1.120404,1.000000
0.527980,-0.229206,-1.005060,1.502140,-0.321654,0.565627,0.000000
2.440498,-0.654467,0.651784,-1.828953,0.999537,1.256499,1.000000
-0.474152,-2.018960,-0.614783,0.113119,-1.006487,-0.033503,0.000000
-0.681989,0.018996,1.251572,-0.949193,-1.575085,0.935022,1.000000
0.918796,-0.809387,-0.501793,0.193161,-0.354159,1.370374,0.000000
-1.761299,0.762926,0.371316,-0.940948,0.791605,1.226734,1.000000
0.068163,1.418649,-0.836520,1.138285,1.398279,-0.297701,0.000000
0.671588,1.333742,0.478527,-1.631018,1.278242,1.454955,1.000000
-0.081266,1.021828,-0.554434,1.149397,-0.675280,0.847393,0.000000
0.656227,-0.321266,0.015019,-0.865874,0.974951,-1.314142,1.000000
2.428652,-0.710132,1.485510,-0.875832,-1.439089,1.183264,1.000000
0.362463,-0.676768,1.306027,0.407740,1.305509,-1.433722,1.000000
-1.717012,0.877151,2.233520,-2.043384,-1.241436,1.309408,1.000000
1.094046,0.763608,-0.228409,0.618979,-0.457626,0.578732,0.000000
0.856341,-0.556158,-0.003413,-0.205672,-0.826464,0.734420,1.000000
-0.786762,-0.303381,0.480330,-0.934342,-1.168240,1.302776,1.000000
1.078805,0.531274,0.430188,-0.654687,0.657072,0.818563,1.000000
-0.410331,-1.106662,-0.768783,-0.155217,-0.018782,1.088534,0.000000
-0.733698,-1.538486,-0.550702,0.391371,-0.052326,1.434347,0.000000
1.022447,0.521496,1.465046,-0.924983,-1.036512,-1.211542,1.000000
0.030153,-1.052898,-0.692344,0.654274,0.424543,0.875420,0.000000
-0.010847,0.220153,-0.655824,1.187393,-1.015628,0.610542,0.000000
0.611031,0.024120,-0.211636,0.073464,-0.168160,1.886685,0.000000
0.598881,-0.589520,0.647242,-0.383674,1.504838,-0.883009,1.000000
-0.433321,1.069237,1.864240,-0.690216,-0.808223,0.603150,1.000000
0.401217,-0.072607,0.557939,-1.021814,1.218688,1.214639,1.000000
0.263936,1.853826,1.417140,0.521336,-0.704630,-0.890875,1.000000
-1.192368,-0.528988,0.922710,-0.594909,-0.749089,-1.082006,1.000000
0.625845,-0.304101,0.141548,1.707828,-0.835263,-0.874596,1.000000
0.014007,-1.073564,1.054602,-1.042471,-1.613144,1.118642,1.000000
-0.906344,0.335146,-0.327822,0.393860,0.846869,-0.044019,0.000000
0.617010,-0.136346,0.696104,0.424451,-0.136304,-0.956835,0.000000
0.445759,0.796917,-1.062666,1.676420,-1.183132,0.276310,0.000000
-0.445643,-0.147810,0.989304,-1.848387,-0.708577,-1.248979,1.000000
-0.643214,2.009201,-1.186684,0.961302,-0.956545,0.486088,0.000000
-0.779639,-2.127113,-0.585944,0.354771,1.426038,0.318157,0.000000
-0.571267,-0.648937,0.495126,-0.413864,0.846490,-0.751148,1.000000
-1.689223,0.456417,2.387790,-1.661397,1.479837,0.850648,1.000000
0.302643,-2.451948,-0.674912,0.314809,-1.302426,-0.461285,0.000000
0.359699,-0.435872,-0.231958,-0.520490,0.729803,-1.217084,1.000000
-1.706710,0.344712,0.808637,-0.109311,1.015804,1.030203,1.000000
-0.350363,0.142641,-0.586309,-0.023082,-0.989975,-0.735783,0.000000
2.428721,-0.379369,0.100476,-0.041823,1.169583,-0.664534,1.000000
-0.303976,-1.334534,-0.407214,1.278473,-1.198892,-0.220886,0.000000
0.920193,1.888837,0.616379,0.626580,-0.902699,-0.495797,0.000000
0.782304,1.372770,-0.622368,1.030236,-1.285162,0.411294,0.000000
0.881598,0.054534,0.485724,0.825718,-0.024853,1.394696,0.000000
0.033064,0.246545,-0.802298,0.481120,1.214437,-0.092588,0.000000
-1.784465,0.270186,1.107428,-1.053309,1.273295,-1.174575,1.000000
-1.392600,0.705670,1.077637,0.545785,0.772768,1.043818,1.000000
-0.174975,1.457390,-0.312972,-0.210921,0.810819,-1.002345,1.000000
-0.836493,0.379735,0.814160,-0.052091,-1.541089,0.905309,1.000000
-0.329604,-1.288398,-1.220693,-0.354015,1.196459,-0.469122,0.000000
0.500589,-2.000460,-1.890518,-0.024258,0.337329,1.209392,0.000000
1.154538,-0.223399,0.464236,-1.330464,-0.919143,-1.406185,1.000000
-0.133556,-0.393321,0.922137,-1.641776,-1.332356,-0.336702,1.000000
-1.132852,0.609562,0.886233,-1.809877,1.275986,1.631088,1.000000
-1.020872,-1.010024,1.276678,1.361037,-0.792553,0.421863,0.000000
-1.056047,0.432051,-0.025581,-0.509810,-0.062594,-0.784365,0.000000
-0.067305,-1.188797,-0.756725,-0.270938,-0.094910,0.839971,0.000000
0.840815,0.680062,-0.777941,1.752792,-0.473970,-0.767111,0.000000
1.108179,-1.037558,0.126236,-1.800236,-1.205472,-1.066638,1.000000
0.058864,-1.043554,-0.352270,1.566295,-1.246671,0.224485,0.000000
0.122142,0.323431,-0.946212,0.017709,0.648904,0.086555,0.000000
0.544891,-1.126565,-0.100356,0.448128,1.048020,-0.267654,0.000000
-0.388015,-1.723425,1.317630,-0.990734,-0.612454,0.998813,1.000000
-0.221245,-0.600395,-0.517835,-0.964859,-1.216654,0.823865,1.000000
0.152876,-0.290781,-0.940377,0.843789,-0.091385,1.429742,0.000000
-0.076289,0.423772,-1.622571,0.942215,0.378205,1.663915,0.000000
-1.170924,-0.567464,-0.728061,1.954933,1.565396,-0.196357,0.000000
-0.404705,-0.280116,-0.658978,0.102414,-1.405091,-1.043220,1.000000
-0.556783,-1.013940,0.001683,0.284667,-0.769055,-1.392381,1.000000
2.722582,1.218202,0.646472,-0.993281,1.247967,1.326956,1.000000
-0.468168,-0.313233,-0.507497,0.052383,1.000772,-0.475834,0.000000
0.344606,0.673816,2.135124,-1.417819,1.196688,-1.036654,1.000000
0.394632,0.441301,0.695548,-1.703221,1.025537,-1.020111,1.000000
0.574508,-0.433788,1.844581,-0.300045,-0.674641,1.254323,1.000000
1.348181,0.659050,0.232316,-0.082175,1.119800,1.081157,1.000000
-1.965760,1.085710,1.041732,-0.632877,1.037450,1.172387,1.000000
1.159842,1.038771,0.638195,1.265324,0.494216,-1.200034,0.000000
-3.037498,-0.092803,0.354460,-1.140311,-1.457775,-1.338379,1.000000
-0.831679,1.057470,-1.594342,0.569243,-0.017028,0.900507,0.000000
-1.204074,-0.278495,-1.850145,1.850741,-0.542798,0.865430,0.000000
2.079135,-2.008973,-1.308461,0.751085,1.364962,0.254313,0.000000
-0.491925,0.006255,1.417721,-0.420800,1.449421,-1.691033,1.000000
-1.181556,1.157113,1.884050,-0.153863,0.513080,1.070900,1.000000
0.977073,0.322818,0.938053,-0.785736,1.713491,1.056187,1.000000
-0.938964,0.936481,1.003900,-0.729140,-0.846683,-1.408763,1.000000
0.885568,-0.993452,-1.261651,2.110716,0.041990,-1.293229,0.000000
1.872862,0.126548,0.086690,-0.334947,-0.767526,0.853812,1.000000
1.565745,0.616983,-0.103117,-1.532977,1.318207,-0.604254,1.000000
-0.190274,-0.886065,-0.519260,0.605162,0.743185,0.669361,0.000000
0.462566,-1.036749,-1.141678,1.423096,-1.158120,-0.459687,0.000000
-0.468519,0.115077,-0.913524,-2.386463,1.157671,1.072763,1.000000
-0.326986,1.429127,0.213333,-0.871749,1.133575,-1.338220,1.000000
-0.946625,0.990714,0.131874,-0.760898,1.282752,0.923029,1.000000
-0.287392,-0.071984,0.816574,-1.410232,0.718329,0.753282,1.000000
-0.096415,1.934737,-0.869343,-0.372075,0.850815,0.002343,0.000000
-0.437595,-0.806972,0.754865,-0.162690,-0.620802,-1.143896,1.000000
-1.092526,1.748678,-0.632026,1.246621,-0.032345,-0.677325,0.000000
-1.269266,1.403417,1.907711,1.962995,-0.163382,-0.608214,0.000000
-0.331563,-0.973500,-0.149793,1.114717,-1.666887,-0.378987,0.000000
-0.352460,-0.011715,2.008750,-1.145633,1.351548,-1.405047,1.000000
-0.268028,-3.539099,-0.157406,1.740199,-1.511702,0.097795,0.000000
-0.165439,1.391222,-0.603199,1.192137,-0.950341,0.137809,0.000000
-0.138375,0.194008,-1.168429,-0.067191,0.071019,0.942597,0.000000
1.832709,-0.496809,-0.569595,-1.927629,-1.185381,-0.934683,1.000000
-0.453222,0.618990,-0.120031,-1.367861,1.217396,-1.182197,1.000000
1.061515,-0.584187,-2.040868,0.005827,-0.051930,-1.513107,0.000000
-0.829370,1.393482,0.420702,0.545833,-0.387398,-1.206138,0.000000
-3.024845,-0.195662,0.162498,-1.397615,0.985021,-1.054434,1.000000
0.777963,-0.480917,-0.423813,-2.150059,-0.834363,-1.473580,1.000000
-1.815681,-2.708309,-0.521207,1.337638,0.319977,1.048619,0.000000
-0.544009,-0.456042,0.722116,0.116284,0.691529,1.725649,1.000000
-0.973599,-1.072431,-0.445081,1.624522,0.103426,-1.608439,0.000000
0.793842,-0.077532,-1.409906,0.669046,-0.242777,-0.865444,0.000000
-0.249770,1.539308,-0.139529,-0.082809,-0.239863,1.201564,0.000000
0.353776,-1.253303,-0.039699,1.578328,-0.603776,-0.094071,0.000000
0.476008,0.300424,1.601919,-1.201176,0.994065,-0.878549,1.000000
0.183018,-1.507078,-0.381855,0.270001,-0.816995,0.280728,0.000000
-0.272024,0.462328,-1.739380,-0.273236,1.283757,-0.242744,0.000000
-0.450383,-0.100517,-0.881231,-0.022153,0.157470,1.126485,0.000000
0.851650,0.857099,1.674947,0.407755,-1.283806,0.876706,1.000000
-1.276215,-2.546197,-1.789514,0.591258,-1.052560,-0.229622,0.000000
-0.881409,-0.816964,1.039657,-1.245289,1.373992,0.618078,1.000000
-0.767570,0.272454,-2.076672,1.589191,1.067149,0.238823,0.000000
-0.641405,-0.491269,-0.450504,1.110915,1.424751,-0.421309,0.000000
0.660141,0.163689,0.099075,0.264324,-0.476584,1.316306,0.000000
0.463622,0.405750,0.687686,-0.318303,1.378575,0.958350,1.000000
0.233088,-0.695053,0.630178,-0.415178,-1.209500,0.952991,1.000000
-0.061129,1.805039,-1.693330,1.873953,-0.154212,-0.756914,0.000000
-0.588598,-0.203083,1.215279,-2.257632,-0.716226,1.574401,1.000000
-0.308178,-1.890360,-1.541268,0.781722,0.456227,1.403729,0.000000
1.166396,1.707251,0.178667,2.545240,1.412067,0.417172,0.000000
-0.230866,1.466992,2.158554,-1.289515,0.639558,-0.831675,1.000000
1.258282,0.773417,-0.045661,-0.214293,1.324131,0.694701,1.000000
-0.277294,0.125315,0.970858,-0.543632,1.171540,0.800054,1.000000
1.127080,-1.429890,-0.135820,0.431843,-0.012194,0.864405,0.000000
0.160764,0.024842,-0.632165,0.908199,1.771486,0.150012,0.000000
1.008688,0.194566,-2.163758,-0.088059,1.366301,-0.123179,0.000000
0.435327,0.413529,1.784869,0.465365,1.270562,1.458291,1.000000
0.616012,0.464655,1.809214,-0.714886,1.230725,1.174439,1.000000
-0.480698,0.324476,-0.517892,1.083535,0.452876,0.944038,0.000000
-1.155338,0.352191,-0.562465,-1.152956,1.040971,1.232873,1.000000
0.171339,0.037977,-1.989263,0.775149,0.307315,-1.296163,0.000000
1.132656,-1.791273,0.568236,-1.017240,-1.227485,-0.903335,1.000000
-1.010147,-0.262776,-1.756666,0.163315,-0.162811,-0.967220,0.000000
-1.523312,0.585924,0.969277,-0.330500,0.721773,0.852677,1.000000
-1.097908,-1.076057,-0.869126,0.135619,-0.017475,1.078316,0.000000
0.383656,-0.560500,-1.208224,0.558165,-0.098305,-1.011311,0.000000
-0.603381,0.330667,-1.434780,0.770455,-0.182875,-1.180694,0.000000
-0.038861,0.000074,1.411221,-0.465189,1.276001,-0.616531,1.000000
3.032401,-0.040686,0.289588,-0.453614,-0.948769,-0.977707,1.000000
0.146509,-0.338345,-0.004333,2.464739,-1.386883,-0.119179,0.000000
1.046888,-0.019713,0.021696,-1.356818,1.356924,1.533918,1.000000
-1.918094,-0.072025,0.381497,-0.765284,-1.039737,-1.135388,1.000000
-1.043556,1.432977,0.185217,0.538705,-0.843826,-1.025741,1.000000
-1.490493,0.480463,1.570875,-0.014426,-0.505340,0.923304,1.000000
-0.306088,-3.315339,-0.956239,1.628108,0.853212,0.032055,0.000000
-1.023550,0.731477,0.782793,0.675012,1.158658,0.900018,0.000000
0.450036,1.153817,-0.218181,-0.590082,-1.885788,-0.763057,1.000000
0.181358,0.349696,-0.589016,1.737459,-0.482029,-1.144131,0.000000
1.279074,-0.248253,0.871615,-1.080175,-0.629583,1.327097,1.000000
0.095004,1.499756,-1.761911,-0.341980,0.514638,-1.376848,0.000000
0.580302,-0.731393,-0.339336,0.992135,-0.733635,0.450778,0.000000
1.451763,-0.387721,0.949746,1.824580,-0.133424,0.712599,0.000000
-0.133187,0.088892,-1.794402,0.949961,-0.229492,-1.015915,0.000000
1.393052,0.653518,1.427243,-1.473848,-1.642514,1.255731,1.000000
0.786632,-0.889837,-0.750533,0.690207,-0.222127,0.914537,0.000000
-0.288217,0.214517,0.547113,-0.767147,0.612137,0.884095,1.000000
-0.230732,0.380487,-0.269245,-0.616748,1.969480,0.888621,1.000000
1.352771,-0.965555,0.888925,0.304367,1.067853,-1.150037,1.000000
-1.563825,0.731867,-0.127648,2.734066,-0.981926,0.033901,0.000000
0.358431,-0.813692,0.593424,-1.110776,-1.220756,-0.983276,1.000000
-2.019558,-0.763815,0.874806,0.122138,1.002677,1.231220,1.000000
1.242424,-1.646168,-2.715561,0.942121,-1.372797,-0.032717,0.000000
-1.302795,0.118990,-2.163584,0.453419,-0.656152,0.316972,0.000000
0.099232,0.452041,-0.217282,0.253311,0.437482,-1.275424,0.000000
0.041586,-0.982454,-0.683626,0.003334,0.780506,-0.141063,0.000000
1.915707,-1.291817,1.754384,-0.074591,-0.664155,2.368718,1.000000
0.103175,1.542974,-0.087900,-0.367851,-0.758127,1.274678,1.000000
0.018974,0.189522,0.487139,-0.419673,-1.081973,0.131354,1.000000
1.210286,0.923016,-0.104147,0.141111,-0.280672,1.060995,0.000000
0.342295,-1.340114,-0.456595,0.216598,0.100515,1.168503,0.000000
0.641480,0.344368,-0.842079,0.704817,-0.406023,1.440516,0.000000
0.014764,1.837629,-1.129139,0.609937,-1.155948,0.456799,0.000000
0.394337,0.502929,0.908949,-1.192053,-1.544440,0.999419,1.000000
-1.337768,0.484500,1.352089,-1.445318,-0.893751,-1.177205,1.000000
0.570629,-0.111549,-0.891958,1.008382,0.797912,-0.436531,0.000000
-0.300348,-1.107353,-0.823323,0.897342,0.747172,-0.313711,0.000000
1.303676,-0.358682,-0.171892,-1.301272,-0.920805,-1.756388,1.000000
1.173861,-1.253586,1.552753,0.463789,-0.579684,0.806180,1.000000
-0.402478,-0.784050,-0.767044,0.794982,0.667776,1.057140,0.000000
-0.428871,-2.437749,0.565013,1.494245,1.514456,0.483797,0.000000
0.181489,1.124949,0.066321,0.175834,-0.218013,1.036883,0.000000
0.037879,-0.193512,0.127371,1.376398,-0.539964,0.839658,0.000000
-0.470198,0.211222,-0.468044,0.556515,1.605791,0.500394,0.000000
0.346793,0.610597,0.523894,-0.605832,1.433713,1.376760,1.000000
0.690746,1.685258,-1.103334,0.586195,0.181481,-1.041773,0.000000
1.558580,-0.086933,1.243460,0.434207,0.969575,1.102231,1.000000
0.803616,0.899309,0.318045,0.698958,0.827103,-0.141867,0.000000
-0.030467,-0.496163,-0.753775,0.151736,-0.497908,-0.298914,0.000000
1.226428,-0.338408,0.587660,-0.358212,-0.587282,-1.146922,1.000000
-0.196998,0.718923,-0.239306,-0.696911,-0.287484,0.520850,0.000000
0.974908,-1.225615,-0.216603,1.337956,-1.257911,0.154237,0.000000
-0.177059,0.107190,-0.519886,0.270159,0.393900,0.749871,0.000000
-0.558568,1.640399,-1.471369,1.984490,-0.727138,-0.014630,0.000000
1.531461,0.408827,0.301663,-0.697300,-0.892030,-1.111292,1.000000
-0.479469,0.456811,0.198825,-0.046529,0.996986,1.108173,1.000000
-0.461573,-0.477503,0.222590,0.371149,-0.973921,-1.077132,1.000000
0.304556,0.068971,-0.816151,0.553992,0.239790,0.786612,0.000000
0.571006,-0.411742,-0.930818,0.740660,1.048474,-0.259458,0.000000
-0.747333,2.329160,0.953935,1.556644,0.477038,-0.272639,0.000000
-0.708243,-0.743824,-0.499104,2.061546,0.440065,1.212643,0.000000
0.125915,1.386971,-0.928139,0.629969,-0.163471,1.284976,0.000000
-0.820542,-0.603561,0.843371,0.026078,1.356979,0.895118,1.000000
-1.187651,0.136869,1.970020,-0.208974,-0.922799,1.140259,1.000000
0.739438,-0.103818,0.113419,-1.043527,-1.534570,-1.077079,1.000000
0.029574,0.599088,-0.056525,0.461205,0.717852,0.930446,0.000000
-0.065557,-0.719870,-1.703998,1.006374,0.501054,-0.201904,0.000000
-0.192566,0.743073,1.029948,-0.638320,-0.964078,1.323970,1.000000
-1.345931,0.604668,1.053275,-0.609054,-1.239759,0.591720,1.000000
0.602909,-2.001575,0.462295,-0.590291,0.469534,-0.980337,0.000000
-1.854506,1.130131,1.613064,-1.238509,-0.825177,0.417063,1.000000
0.431533,-1.115657,1.106226,0.816974,-1.340610,-1.248069,1.000000
0.346774,0.583669,-1.534345,0.372099,-0.173874,-0.861698,0.000000
-0.407822,0.595487,-0.505385,1.225897,1.088163,0.520376,0.000000
-1.494976,0.640006,-0.003271,-0.784212,1.323809,1.412802,1.000000
-0.084537,0.472221,2.348429,0.148342,0.767509,-1.189841,1.000000
0.927585,0.271875,-1.162268,-0.716988,-1.036114,0.804905,1.000000
-2.497420,0.461223,0.368199,-0.701097,1.164693,1.053121,1.000000
1.168829,0.720517,-1.235804,0.883840,1.085708,0.289320,0.000000
0.077937,2.163617,0.935467,1.738077,0.859816,-0.196013,0.000000
-1.804454,-0.614371,-0.045402,-0.247814,0.991821,-1.258629,1.000000
0.056565,1.164279,-1.419946,1.195795,1.104325,0.051554,0.000000
